Time,Well,RFUs,Well_Type,Energy_Solution,Lysate_Owner,Plate_Reader_Protocol,Plate_Reader,Reaction_Temp_C,Gain,Date,GFP_uM,Calibration_Model,Mini Growth Time,Midi OD600,Midi Growth Time,Maxi Growth Time,Total Culture Volume ,Harvest OD600,Cell Pellet Mass,S30A Volume Added,Freeze Speed,Thaw time,Pellet Mass : S30A Vol. Ratio,Total Resuspension Volume,Sonication Vessel Volume,Sonication Aliquot Volume,Pellet Mass : S30A Vol. Ratio at Sonication,Sonication Programme,Clarified S30 Extract Volume,S12 Extract Clarity,Lysate_Inventory_Record,RFUs_Baseline_Subtracted
216,C3,3205,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.61761401500944,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3189
218,C3,3211,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.62061738908042,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3195
220,C3,3203,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.61412711135029,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3182
222,C3,3131,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.58024071145922,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3112
224,C3,3129,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.582603290501,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3117
226,C3,3139,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.5864015904349,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3125
228,C3,3108,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.56994794333951,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3090
230,C3,3139,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.58783175044445,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3128
232,C3,3158,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.59358425610042,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3140
234,C3,3183,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.60769970184818,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3169
236,C3,3135,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.58497459799296,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3122
238,C3,3180,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.60720786758223,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3168
240,C3,3119,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.57835690316346,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3108
242,C3,3134,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.582603290501,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3117
244,C3,3094,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.56670762372908,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3083
246,C3,3134,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.58735467790307,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3127
248,C3,3107,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.56994794333951,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3090
250,C3,3106,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.5718070189075,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3094
252,C3,3165,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.60328637867785,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3160
254,C3,3130,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.582603290501,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3117
256,C3,3098,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.56902044480805,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3088
258,C3,3129,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.58071253110203,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3113
260,C3,3108,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.56902044480805,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3088
262,C3,3131,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.57647863042473,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3104
264,C3,3128,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.58118469847586,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3114
266,C3,3106,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.57227263953989,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3095
268,C3,3106,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.56994794333951,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3090
270,C3,3101,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.56670762372908,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3083
272,C3,3078,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.55075143907487,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3048
274,C3,3144,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.59214133084961,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3137
276,C3,3098,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.56578485801074,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3081
278,C3,3104,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.56394336146292,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3077
280,C3,3079,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.55799540612204,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3064
282,C3,3097,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.56440323211813,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3078
284,C3,3110,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.57273860157193,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3096
286,C3,3093,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.56486343819334,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3079
288,C3,3099,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.56348382587597,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3076
290,C3,3080,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.55936302562735,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3067
292,C3,3087,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.56164902717589,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3072
294,C3,3113,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.57227263953989,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3095
296,C3,3082,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.55890682137708,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3066
298,C3,3085,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.55845094832589,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3065
300,C3,3071,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.55526908099526,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3058
302,C3,3129,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.5821300778236,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3116
304,C3,3123,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.57882733539957,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3109
306,C3,3090,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.56440323211813,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3078
308,C3,3076,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.55210330453589,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3051
310,C3,3077,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.55617653874507,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3060
312,C3,3095,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.5653239800403,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3080
314,C3,3050,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.54492701971242,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3035
316,C3,3061,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.55120173555853,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3049
318,C3,3095,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.56624607245642,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3082
320,C3,3111,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.57320490535536,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3097
322,C3,3096,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.56716951218046,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3084
324,C3,3083,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.56256575849988,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3074
326,C3,3050,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.54314581658644,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3031
328,C3,3044,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.54492701971242,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3035
330,C3,3068,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.55345810330322,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3054
332,C3,3095,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.56486343819334,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3079
334,C3,3063,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.54985182035887,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3046
336,C3,3091,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.56073362909006,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3070
338,C3,3077,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.55663076107703,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3061
340,C3,3047,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.54403577896636,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3033
342,C3,3051,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.54403577896636,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3033
344,C3,3048,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.54626628392354,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3038
346,C3,3089,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.56256575849988,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3074
348,C3,3037,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.54004097476366,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3024
350,C3,3038,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.54004097476366,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3024
352,C3,3030,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.53607180105412,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3015
354,C3,3049,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.54181326379755,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3028
356,C3,3073,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.55210330453589,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3051
358,C3,3053,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.54805647008338,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3042
360,C3,3030,s70_GFP_uM,Lysate_Characterisation_1,Christoph Wagner,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,1.53519321734171,GFP_uM_Polynomial_Sarah_Oct_22,8,5.5515,8,3.16,1.6,2.14,8.83,22.075,Fast Freeze (Liquid Nitrogen),10,2.5X,30,,5 mL,,,15,Clear,Lysate_004,3013
